iter	RMSE
1501	0.05388935256
1502	0.05386804855
1503	0.05384994008
1504	0.05383795249
1505	0.05382457555
1506	0.05381416111
1507	0.05380700569
1508	0.05378188353
1509	0.05377190937
1510	0.05375624841
1511	0.05373518682
1512	0.05370755308
1513	0.05368068229
1514	0.05366374355
1515	0.05364065874
1516	0.05363361185
1517	0.05361483451
1518	0.05360010871
1519	0.05357866739
1520	0.05356639802
1521	0.05355879569
1522	0.05355265299
1523	0.05353730535
1524	0.05351621647
1525	0.0534991627
1526	0.05348294246
1527	0.05346131799
1528	0.05344711296
1529	0.05342969553
1530	0.05342079046
1531	0.05341018744
1532	0.05339584062
1533	0.0533754673
1534	0.05336307996
1535	0.05335392348
1536	0.05334071031
1537	0.05333109774
1538	0.05330843343
1539	0.05329580219
1540	0.05327088559
1541	0.05324061726
1542	0.05323082129
1543	0.0532168426
1544	0.05318923778
1545	0.05317161736
1546	0.05315162414
1547	0.05312661947
1548	0.05310830729
1549	0.05309740247
1550	0.05306824513
1551	0.05305058043
1552	0.05304759649
1553	0.05303027729
1554	0.05301191748
1555	0.05299382807
1556	0.05298321138
1557	0.05297009648
1558	0.0529570686
1559	0.05294049963
1560	0.05291739086
1561	0.05290488188
1562	0.05288843625
1563	0.05287594097
1564	0.0528597227
1565	0.05284516065
1566	0.05282573697
1567	0.05280220967
1568	0.05278410191
1569	0.05276075166
1570	0.05273981988
1571	0.05272470545
1572	0.05270894152
1573	0.05269723042
1574	0.05267663641
1575	0.05266292734
1576	0.05265055394
1577	0.0526398061
1578	0.05263058779
1579	0.05262338499
1580	0.05260082263
1581	0.0525846538
1582	0.05256351342
1583	0.05255540632
1584	0.05253481668
1585	0.05250684708
1586	0.05248882993
1587	0.05246035328
1588	0.05244654625
1589	0.05243336757
1590	0.05241584542
1591	0.05240443163
1592	0.05238862732
1593	0.05237224362
1594	0.05235441464
1595	0.05235182475
1596	0.05233261657
1597	0.05231548433
1598	0.0523037973
1599	0.0522947379
1600	0.05227239741
1601	0.05226026626
1602	0.0522358395
1603	0.05222523098
1604	0.05221995088
1605	0.05220909359
1606	0.05220163283
1607	0.05218201333
1608	0.05217142927
1609	0.05215904342
1610	0.05214225629
1611	0.05211763247
1612	0.05209514722
1613	0.05207639722
1614	0.05205705193
1615	0.05203998972
1616	0.05201633886
1617	0.05200679068
1618	0.05198547173
1619	0.05195033479
1620	0.05194063643
1621	0.05191808708
1622	0.0519030892
1623	0.05188248779
1624	0.05186136284
1625	0.05185418728
1626	0.05184720142
1627	0.05183757599
1628	0.05182001382
1629	0.05180962003
1630	0.0517966086
1631	0.05178300015
1632	0.05176490316
1633	0.05175235074
1634	0.05174034123
1635	0.05172699313
1636	0.05170984093
1637	0.05169684852
1638	0.05168257476
1639	0.05167157511
1640	0.05166044273
1641	0.0516376027
1642	0.05161441788
1643	0.05159635862
1644	0.05158219606
1645	0.05157184492
1646	0.05156260425
1647	0.05155711721
1648	0.05154115216
1649	0.05152618584
1650	0.051503628
1651	0.05147091678
1652	0.05146158831
1653	0.05144929342
1654	0.05143433417
1655	0.0514033881
1656	0.05139540663
1657	0.05138316145
1658	0.05136944982
1659	0.05133754195
1660	0.05132322541
1661	0.05131295754
1662	0.05130261774
1663	0.05128669633
1664	0.05126079681
1665	0.05124800432
1666	0.05123384301
1667	0.05120231108
1668	0.05118992421
1669	0.0511716748
1670	0.05115801904
1671	0.05115221461
1672	0.05114059316
1673	0.0511231592
1674	0.05111447932
1675	0.05110281314
1676	0.05109345999
1677	0.05107736704
1678	0.05105361711
1679	0.05103830347
1680	0.0510187264
1681	0.05100821619
1682	0.05099453157
1683	0.05098698472
1684	0.05095857918
1685	0.05095572432
1686	0.05094709482
1687	0.05093656343
1688	0.05092617067
1689	0.05090190838
1690	0.05088936512
1691	0.05088276565
1692	0.05085940763
1693	0.05083631883
1694	0.05081319176
1695	0.05079680041
1696	0.05078278284
1697	0.05077269883
1698	0.05076309652
1699	0.05075753589
1700	0.05074265105
1701	0.05073366408
1702	0.05072199599
1703	0.05070261392
1704	0.05069692022
1705	0.05069173597
1706	0.05068516436
1707	0.05066128418
1708	0.05064476858
1709	0.05063288474
1710	0.05062395126
1711	0.05059663458
1712	0.05058852582
1713	0.05057479854
1714	0.05055991361
1715	0.05054279526
1716	0.05052959954
1717	0.05051893166
1718	0.05048917828
1719	0.05047635166
1720	0.05046759713
1721	0.05045319309
1722	0.05043876555
1723	0.05042311651
1724	0.05041133343
1725	0.0503977131
1726	0.05038880045
1727	0.05037958862
1728	0.05036362565
1729	0.05035520968
1730	0.05034066341
1731	0.05032725062
1732	0.05031940073
1733	0.05030791731
1734	0.05029613965
1735	0.05028694326
1736	0.05027632977
1737	0.05027014258
1738	0.05025386813
1739	0.05024202158
1740	0.05021981501
1741	0.05020379908
1742	0.05019373512
1743	0.05017758745
1744	0.05017175405
1745	0.05015751198
1746	0.05014591565
1747	0.05013745013
1748	0.05012632817
1749	0.05011023032
1750	0.05009832812
1751	0.05008425389
1752	0.05006350949
1753	0.05005527747
1754	0.05004734802
1755	0.05003470345
1756	0.05001400149
1757	0.05000502696
1758	0.04999423628
1759	0.04997340885
1760	0.04996181111
1761	0.04995048473
1762	0.04993455865
1763	0.04992500622
1764	0.04991610058
1765	0.04989397106
1766	0.0498867412
1767	0.04987532589
1768	0.04986653992
1769	0.04985026011
1770	0.04984209968
1771	0.04983455489
1772	0.04981609248
1773	0.0498057255
1774	0.04978972257
1775	0.0497735988
1776	0.04975563346
1777	0.04974695958
1778	0.04973032166
1779	0.04969733736
1780	0.04968076592
1781	0.04966097309
1782	0.04964375048
1783	0.04963380937
1784	0.04961811447
1785	0.04960787694
1786	0.04959544454
1787	0.04958627375
1788	0.04956031426
1789	0.0495506831
1790	0.04952704563
1791	0.04950594265
1792	0.04948276903
1793	0.04946638268
1794	0.04945102791
1795	0.04943605736
1796	0.04942577333
1797	0.04941236725
1798	0.04939193456
1799	0.04938740528
1800	0.0493726663
1801	0.04935695659
1802	0.04934598897
1803	0.04933107464
1804	0.04931706563
1805	0.04930820663
1806	0.04929890308
1807	0.04928532361
1808	0.04927014615
1809	0.049264578
1810	0.04924617767
1811	0.04924046781
1812	0.04921934349
1813	0.0492048942
1814	0.04920025938
1815	0.04918460284
1816	0.04916304127
1817	0.04915509167
1818	0.04913519985
1819	0.04911107703
1820	0.04910211448
1821	0.04908203519
1822	0.04906511644
1823	0.04904094363
1824	0.04900584151
1825	0.0489993786
1826	0.04897809706
1827	0.04895774721
1828	0.04893962668
1829	0.04892470616
1830	0.04890824836
1831	0.04888592485
1832	0.04887250629
1833	0.04885434303
1834	0.0488382864
1835	0.04881279716
1836	0.04880317432
1837	0.0487835822
1838	0.04876869192
1839	0.0487619302
1840	0.04874681266
1841	0.04873374371
1842	0.0487186085
1843	0.04870338381
1844	0.04869170893
1845	0.04868081237
1846	0.04867223712
1847	0.04866416269
1848	0.04865829075
1849	0.04864372617
1850	0.04862232696
1851	0.04860502243
1852	0.0485900886
1853	0.04857255115
1854	0.04856187843
1855	0.04854269698
1856	0.04852953276
1857	0.048514354
1858	0.04849715656
1859	0.04848810294
1860	0.04846335987
1861	0.04843957085
1862	0.04842145834
1863	0.04841294936
1864	0.04840578782
1865	0.04839462035
1866	0.04837947561
1867	0.04836675216
1868	0.04835705629
1869	0.0483453944
1870	0.04833013533
1871	0.04832185983
1872	0.04831222016
1873	0.04829793364
1874	0.04829158296
1875	0.04827990751
1876	0.04826626195
1877	0.0482554652
1878	0.04824315495
1879	0.0482390223
1880	0.04821882919
1881	0.04820844325
1882	0.04820028662
1883	0.04818520706
1884	0.04817334796
1885	0.04816678913
1886	0.04815262417
1887	0.04813748906
1888	0.0481249161
1889	0.0481204527
1890	0.04809734567
1891	0.04808601619
1892	0.04807279472
1893	0.04805819286
1894	0.04805021422
1895	0.04803312881
1896	0.0480263676
1897	0.04800976251
1898	0.04800059433
1899	0.04798286859
1900	0.04796492792
1901	0.04795693375
1902	0.04794380131
1903	0.04793776635
1904	0.04791658242
1905	0.04790477022
1906	0.047884899
1907	0.04787551629
1908	0.04786720986
1909	0.04785420037
1910	0.04784677128
1911	0.04783784439
1912	0.04782519493
1913	0.04781681842
1914	0.04780604061
1915	0.04779267576
1916	0.04778951811
1917	0.04777173907
1918	0.04775742735
1919	0.04774803324
1920	0.04773473408
1921	0.0477219298
1922	0.04769918092
1923	0.04768669517
1924	0.04766416881
1925	0.04765234192
1926	0.04764463736
1927	0.04763419237
1928	0.04762663086
1929	0.04761752353
1930	0.04760575351
1931	0.04758909983
1932	0.04757181456
1933	0.04756614581
1934	0.04755572927
1935	0.04755126957
1936	0.04752794525
1937	0.04751598384
1938	0.04750305427
1939	0.04749737961
1940	0.04748962016
1941	0.04746952252
1942	0.04745053373
1943	0.04744149794
1944	0.04743259327
1945	0.04741844956
1946	0.04740757431
1947	0.04739528453
1948	0.04737788956
1949	0.04735851074
1950	0.04734813342
1951	0.04733873153
1952	0.04732347616
1953	0.04731426914
1954	0.04729822261
1955	0.04728774016
1956	0.04727405412
1957	0.04726749233
1958	0.04725071712
1959	0.04723796104
1960	0.04722907551
1961	0.04721580045
1962	0.04720404075
1963	0.04719705718
1964	0.04718704498
1965	0.04717290134
1966	0.04716022097
1967	0.04714942441
1968	0.04714017879
1969	0.04713527871
1970	0.04712925316
1971	0.04711759867
1972	0.04710510177
1973	0.04709576901
1974	0.04708497845
1975	0.04707307527
1976	0.04706165619
1977	0.04705463764
1978	0.04704381685
1979	0.04702584137
1980	0.04700639831
1981	0.04699609119
1982	0.04698914608
1983	0.04696812185
1984	0.04695963872
1985	0.04694554229
1986	0.04692464206
1987	0.04690996074
1988	0.04690044321
1989	0.04689224441
1990	0.04688129113
1991	0.04686861762
1992	0.04684790572
1993	0.04683613714
1994	0.04682189215
1995	0.0468042539
1996	0.04678811373
1997	0.04677886172
1998	0.04676716406
1999	0.04675650678
2000	0.04675000249
2001	0.04673223017
2002	0.0467183372
2003	0.04670232552
2004	0.04668961508
2005	0.0466772829
2006	0.04666237707
2007	0.04665403629
2008	0.04663451509
2009	0.04662274625
2010	0.0466040815
2011	0.04658689951
2012	0.04657755855
2013	0.04655991409
2014	0.0465363357
2015	0.04652307548
2016	0.04651040715
2017	0.04649076021
2018	0.04647616858
2019	0.04646277428
2020	0.04644360312
2021	0.04643239192
2022	0.04642685083
2023	0.04641346336
2024	0.04638779872
2025	0.04637299195
2026	0.04636472096
2027	0.04635805155
2028	0.04633557565
2029	0.04631236161
2030	0.04630371846
2031	0.04628765021
2032	0.04627705388
2033	0.04626310877
2034	0.04624714622
2035	0.04623744526
2036	0.04622599133
2037	0.0462094846
2038	0.04619234399
2039	0.04618142703
2040	0.04616390886
2041	0.04614923978
2042	0.04613360992
2043	0.04611903956
2044	0.04611017404
2045	0.04609804743
2046	0.04607287208
2047	0.04604662122
2048	0.04603192656
2049	0.04602055369
2050	0.04601131263
2051	0.04599752315
2052	0.04597932293
2053	0.04596955128
2054	0.04595419365
2055	0.04594489905
2056	0.04593875521
2057	0.04592870762
2058	0.04591758838
2059	0.04589826762
2060	0.04588538417
2061	0.0458751828
2062	0.04585973908
2063	0.0458498282
2064	0.0458444916
2065	0.04582817936
2066	0.04581916507
2067	0.04579791688
2068	0.04578599944
2069	0.04577818724
2070	0.04576529136
2071	0.04574853053
2072	0.04573332437
2073	0.04570899396
2074	0.04569602149
2075	0.04567843846
2076	0.04566562623
2077	0.04565503308
2078	0.04563747235
2079	0.0456238985
2080	0.04560981324
2081	0.04560403641
2082	0.04559570457
2083	0.04557763232
2084	0.04556847549
2085	0.04555977945
2086	0.04555030419
2087	0.04554046434
2088	0.04552976332
2089	0.04552556574
2090	0.04551882111
2091	0.04550989356
2092	0.04550075653
2093	0.04548938699
2094	0.0454745505
2095	0.04546596075
2096	0.04545530434
2097	0.04544104967
2098	0.04543233402
2099	0.04541756022
2100	0.04540989518
2101	0.04539101176
2102	0.04537922687
2103	0.04537027425
2104	0.04535782528
2105	0.04534222931
2106	0.04532172599
2107	0.04531264692
2108	0.0453050001
2109	0.04529345429
2110	0.04528241419
2111	0.04527196656
2112	0.04526223902
2113	0.0452506751
2114	0.0452341175
2115	0.0452151102
2116	0.04520891765
2117	0.04519531365
2118	0.04518741135
2119	0.04516849986
2120	0.04515251126
2121	0.04514376397
2122	0.04513229005
2123	0.04512580204
2124	0.04511835232
2125	0.04509670647
2126	0.04508289028
2127	0.04506837317
2128	0.04506321887
2129	0.04505936361
2130	0.04505019308
2131	0.04503326743
2132	0.04502566003
2133	0.04501167721
2134	0.04499951292
2135	0.04498429025
2136	0.04496829897
2137	0.04496076032
2138	0.04495748835
2139	0.04494481143
2140	0.04493203905
2141	0.0449169967
2142	0.04490332603
2143	0.04488796667
2144	0.04488073891
2145	0.04487016143
2146	0.04486635254
2147	0.04485603809
2148	0.04484548386
2149	0.0448347454
2150	0.04481906438
2151	0.04481110543
2152	0.04479845014
2153	0.0447840713
2154	0.04477374761
2155	0.0447643511
2156	0.04474781021
2157	0.04473795899
2158	0.04472904076
2159	0.04471712515
2160	0.04469614305
2161	0.04467637431
2162	0.04466380247
2163	0.04465383053
2164	0.04464076803
2165	0.04462481434
2166	0.04461278322
2167	0.04460442454
2168	0.0445910552
2169	0.04457686781
2170	0.04456226143
2171	0.04454820632
2172	0.04453195598
2173	0.04451041062
2174	0.04450077296
2175	0.04449158986
2176	0.04447431482
2177	0.0444501312
2178	0.04443576678
2179	0.0444289472
2180	0.04441378826
2181	0.04439969839
2182	0.04439350467
2183	0.04437474695
2184	0.04436170758
2185	0.04435842081
2186	0.04435547427
2187	0.04434827976
2188	0.04433600452
2189	0.04432790983
2190	0.04431119866
2191	0.04430309697
2192	0.04428659723
2193	0.04427840272
2194	0.04427097482
2195	0.04426416911
2196	0.04425308337
2197	0.04424762048
2198	0.04423122286
2199	0.04422047527
2200	0.04421051638
2201	0.04419682385
2202	0.04418896181
2203	0.04418235495
2204	0.04417529457
2205	0.04416037332
2206	0.04415220459
2207	0.04414535596
2208	0.04413247531
2209	0.04412464613
2210	0.04411132102
2211	0.04409586318
2212	0.04408891709
2213	0.04407679639
2214	0.04406843466
2215	0.04406283546
2216	0.04404501733
2217	0.04403266495
2218	0.04402408754
2219	0.04401875913
2220	0.04400933473
2221	0.0439973699
2222	0.04398872387
2223	0.04397365777
2224	0.04395426855
2225	0.04394619254
2226	0.04393034273
2227	0.04391850233
2228	0.04390630242
2229	0.04389238627
2230	0.04387649721
2231	0.04386860997
2232	0.0438628094
2233	0.0438529427
2234	0.04384261287
2235	0.04383331667
2236	0.04382885993
2237	0.04381261307
2238	0.04380159411
2239	0.04379511239
2240	0.04378318331
2241	0.04377431627
2242	0.04376264716
2243	0.04375532787
2244	0.04374075515
2245	0.04373273411
2246	0.04372349158
2247	0.04371743566
2248	0.04370649462
2249	0.04369097562
2250	0.04367930414
2251	0.04366943082
2252	0.04366521861
2253	0.04365089458
2254	0.04364229442
2255	0.0436239957
2256	0.04360818076
2257	0.04359555508
2258	0.04358813295
2259	0.04357153451
2260	0.04355228807
2261	0.04353561358
2262	0.04352269226
2263	0.04351679814
2264	0.04350040476
2265	0.04348590651
2266	0.04348122428
2267	0.04347053869
2268	0.04345161007
2269	0.04344246278
2270	0.04342962381
2271	0.04342340682
2272	0.04340998409
2273	0.04340510593
2274	0.04339823203
2275	0.04338851009
2276	0.04337633645
2277	0.04336999157
2278	0.04335735166
2279	0.04335024212
2280	0.04333431975
2281	0.04332524048
2282	0.043309038
2283	0.04330195064
2284	0.04329011153
2285	0.04328326707
2286	0.04327573364
2287	0.04326384467
2288	0.04325328372
2289	0.04325058091
2290	0.04324139109
2291	0.04323750405
2292	0.04322582575
2293	0.04320661893
2294	0.04319079203
2295	0.04318147123
2296	0.04317201505
2297	0.04315623336
2298	0.04314689503
2299	0.04314243286
2300	0.04313563548
2301	0.04312496
2302	0.04311100081
2303	0.04310475551
2304	0.04309504299
2305	0.04308889875
2306	0.04307342712
2307	0.04306628333
2308	0.04305340284
2309	0.04303814565
2310	0.04302283253
2311	0.04301336168
2312	0.04299479782
2313	0.04298721889
2314	0.0429750883
2315	0.04296452466
2316	0.0429517376
2317	0.04294375387
2318	0.04293651512
2319	0.04292023424
2320	0.0429124877
2321	0.04289905706
2322	0.04288996924
2323	0.04288498887
2324	0.04287148879
2325	0.04286144459
2326	0.0428580453
2327	0.04285029513
2328	0.04284537861
2329	0.04283970578
2330	0.04282482657
2331	0.04281339097
2332	0.04280202593
2333	0.04279409805
2334	0.04278954832
2335	0.04278096547
2336	0.04277193384
2337	0.04275897739
2338	0.04275098562
2339	0.04273462897
2340	0.04271724618
2341	0.04271011913
2342	0.04270220981
2343	0.04269522274
2344	0.04268195919
2345	0.04267183474
2346	0.04266650551
2347	0.0426593114
2348	0.042641703
2349	0.04263479649
2350	0.04262782514
2351	0.04261960866
2352	0.04260471379
2353	0.04259152536
2354	0.04257792585
2355	0.04257097964
2356	0.04256176689
2357	0.04255366277
2358	0.04254621465
2359	0.04253407452
2360	0.04252294781
2361	0.0425062887
2362	0.04249584373
2363	0.04248636408
2364	0.0424791676
2365	0.04246510869
2366	0.04244607724
2367	0.04244010401
2368	0.0424288131
2369	0.04241849504
2370	0.0424134926
2371	0.04240578032
2372	0.04239414967
2373	0.04237735405
2374	0.04237251983
2375	0.0423548807
2376	0.04234114361
2377	0.04232648442
2378	0.04231766132
2379	0.0423092421
2380	0.04230200135
2381	0.04228880459
2382	0.04227525804
2383	0.04226932107
2384	0.04225639434
2385	0.04224555968
2386	0.0422415077
2387	0.04222792283
2388	0.04222319759
2389	0.04221597683
2390	0.04220074769
2391	0.04218996827
2392	0.04218241859
2393	0.0421730514
2394	0.04216585685
2395	0.0421468488
2396	0.04214130237
2397	0.0421332231
2398	0.04212217105
2399	0.04211147987
2400	0.04209621809
2401	0.04208719699
2402	0.04207036663
2403	0.04206090345
2404	0.04205044602
2405	0.04204028707
2406	0.0420245845
2407	0.04201558293
2408	0.04201013037
2409	0.04200190688
2410	0.04198929112
2411	0.04196855413
2412	0.04196193684
2413	0.04195152208
2414	0.04194412115
2415	0.04193456731
2416	0.04192722429
2417	0.04191557361
2418	0.04189948592
2419	0.04188467995
2420	0.04186994009
2421	0.04186291144
2422	0.04185704836
2423	0.04185349092
2424	0.04184594025
2425	0.04183857518
2426	0.04182650239
2427	0.04182067577
2428	0.04181014786
2429	0.04179734686
2430	0.04179139398
2431	0.04178036723
2432	0.04177134684
2433	0.04176333387
2434	0.04175452447
2435	0.04174787716
2436	0.0417427384
2437	0.04173605147
2438	0.04172754874
2439	0.04172169398
2440	0.04170681707
2441	0.0417012069
2442	0.04168933539
2443	0.04167167301
2444	0.04166475954
2445	0.0416594358
2446	0.04164568975
2447	0.04163602959
2448	0.04161933656
2449	0.04159814483
2450	0.04158844097
2451	0.04157905886
2452	0.04156962236
2453	0.04156017195
2454	0.04154726777
2455	0.04153108973
2456	0.04152302779
2457	0.04151590508
2458	0.04150926274
2459	0.0415016429
2460	0.04148965799
2461	0.04148235014
2462	0.04146916108
2463	0.04146522843
2464	0.04145604905
2465	0.04144280574
2466	0.04143257777
2467	0.04142942838
2468	0.04141960237
2469	0.04140548545
2470	0.04139879653
2471	0.04138534719
2472	0.0413827009
2473	0.04137590327
2474	0.04136362715
2475	0.0413583001
2476	0.04135135001
2477	0.04134613832
2478	0.04133491919
2479	0.04132083381
2480	0.04131374462
2481	0.04130731438
2482	0.04129653853
2483	0.04127795926
2484	0.04127350431
2485	0.04126695065
2486	0.04125621297
2487	0.04124823558
2488	0.04124266709
2489	0.04123542217
2490	0.04122688867
2491	0.0412153379
2492	0.04120737896
2493	0.0412001964
2494	0.04118815279
2495	0.04118064634
2496	0.04117436419
2497	0.04116284223
2498	0.04114607076
2499	0.04113533983
2500	0.04111683041
2501	0.04110344741
2502	0.04109221358
2503	0.04108375082
2504	0.04107409339
2505	0.04106482262
2506	0.04105786783
2507	0.04105025154
2508	0.0410458182
2509	0.04102219827
2510	0.04101249854
2511	0.04099920735
2512	0.04099642351
2513	0.04098512323
2514	0.04097641961
2515	0.04096230644
2516	0.04094623824
2517	0.04093033892
2518	0.04091638377
2519	0.04091117642
2520	0.0408953963
2521	0.04088329214
2522	0.0408736126
2523	0.04086196063
2524	0.04084256788
2525	0.0408300742
2526	0.04082026627
2527	0.04080333536
2528	0.0407976369
2529	0.04078069126
2530	0.0407670007
2531	0.04075990847
2532	0.04074573364
2533	0.04074030847
2534	0.04073135649
2535	0.04072151011
2536	0.04070784768
2537	0.04069624703
2538	0.04068967381
2539	0.04068093369
2540	0.04067566014
2541	0.04065786336
2542	0.04064877295
2543	0.04064243131
2544	0.04063271312
2545	0.04061619086
2546	0.04060536672
2547	0.04059586713
2548	0.04058854826
2549	0.04056959924
2550	0.04056183234
2551	0.04055244445
2552	0.04053664127
2553	0.04052916159
2554	0.04052094052
2555	0.040513112
2556	0.04049724384
2557	0.04049160694
2558	0.04047782263
2559	0.0404675387
2560	0.04044980613
2561	0.04044361865
2562	0.04043649389
2563	0.04042915557
2564	0.04042424559
2565	0.04041933368
2566	0.04040726302
2567	0.04039960071
2568	0.04038174684
2569	0.04037238705
2570	0.0403697699
2571	0.04036086091
2572	0.04035100894
2573	0.04034666706
2574	0.0403280287
2575	0.04032335429
2576	0.0403097604
2577	0.04030033671
2578	0.04029339827
2579	0.04028283532
2580	0.04027472177
2581	0.04026465715
2582	0.04025226075
2583	0.04024558802
2584	0.04023950954
2585	0.04022144955
2586	0.04021792302
2587	0.04020708218
2588	0.040193253
2589	0.04018602572
2590	0.04017325619
2591	0.04016228968
2592	0.04015697777
2593	0.04014593645
2594	0.04013199686
2595	0.04011642752
2596	0.04010771146
2597	0.0400993647
2598	0.0400946948
2599	0.04008451585
2600	0.04007245143
2601	0.04006859455
2602	0.04005501456
2603	0.04004924625
2604	0.04003731231
2605	0.04003118863
2606	0.04002249745
2607	0.04001721993
2608	0.04000524792
2609	0.03999570223
2610	0.03999134215
2611	0.03998250915
2612	0.03997809872
2613	0.0399617041
2614	0.03995023896
2615	0.03994448
2616	0.03993877053
2617	0.03993035173
2618	0.03992566205
2619	0.03991628378
2620	0.03990950452
2621	0.03989570562
2622	0.03988717558
2623	0.03987669574
2624	0.0398590901
2625	0.03984771403
2626	0.03983439285
2627	0.03982949548
2628	0.03981751887
2629	0.03980779989
2630	0.03980198756
2631	0.03979591503
2632	0.03978885996
2633	0.03977987413
2634	0.03977219749
2635	0.03975991944
2636	0.03974451733
2637	0.03973627063
2638	0.0397258467
2639	0.03971777529
2640	0.03970556661
2641	0.03969588864
2642	0.03968785631
2643	0.03966968485
2644	0.03965239281
2645	0.03964532864
2646	0.03963068662
2647	0.0396215895
2648	0.03961063483
2649	0.03959956052
2650	0.03958459829
2651	0.03957241303
2652	0.03956779626
2653	0.03956058516
2654	0.0395494831
2655	0.03954402294
2656	0.03953624418
2657	0.03952654674
2658	0.03952110953
2659	0.0395123089
2660	0.0395067006
2661	0.03949180635
2662	0.03948171688
2663	0.03947054722
2664	0.03945880446
2665	0.03944352992
2666	0.03943518033
2667	0.03943044692
2668	0.0394218355
2669	0.0394102009
2670	0.03940319119
2671	0.03938395599
2672	0.03937591246
2673	0.03935615599
2674	0.03934376191
2675	0.03933894707
2676	0.03933087914
2677	0.03932681969
2678	0.03931582157
2679	0.03930831411
2680	0.03929618695
2681	0.0392855536
2682	0.03927151748
2683	0.03926395452
2684	0.03925362796
2685	0.03924668026
2686	0.03923555583
2687	0.03922636847
2688	0.03920995048
2689	0.03919973303
2690	0.03918946995
2691	0.03917428037
2692	0.03916594966
2693	0.03915961065
2694	0.03915044987
2695	0.03914278302
2696	0.03913124591
2697	0.03912089682
2698	0.03911254642
2699	0.03910135466
2700	0.03909438962
2701	0.03908079915
2702	0.03907444493
2703	0.03907017113
2704	0.0390630573
2705	0.03905146048
2706	0.0390407076
2707	0.03902679778
2708	0.03901724382
2709	0.03901055202
2710	0.03900222255
2711	0.038992292
2712	0.03897269092
2713	0.03896010374
2714	0.038955314
2715	0.03894402544
2716	0.03893641282
2717	0.03892987038
2718	0.03892051734
2719	0.03891066924
2720	0.03890814505
2721	0.0389009569
2722	0.03889420598
2723	0.03888136566
2724	0.03886938341
2725	0.03885719195
2726	0.03885022509
2727	0.03883998014
2728	0.03883345363
2729	0.038826018
2730	0.03881887622
2731	0.03881156376
2732	0.03880152701
2733	0.0387953889
2734	0.03878875125
2735	0.03878289405
2736	0.03877713683
2737	0.03876226916
2738	0.03875428162
2739	0.03874545543
2740	0.03873658235
2741	0.03873005664
2742	0.03872682634
2743	0.03872110568
2744	0.03871077464
2745	0.03870045208
2746	0.03868902176
2747	0.03867772431
2748	0.03866216647
2749	0.03865714449
2750	0.03864395129
2751	0.03863211475
2752	0.03862656992
2753	0.03861991592
2754	0.03860803403
2755	0.03860035654
2756	0.03857711216
2757	0.03857200445
2758	0.0385657298
2759	0.03855052273
2760	0.03854296205
2761	0.03853311473
2762	0.03852446207
2763	0.03851977046
2764	0.03850847414
2765	0.03849454699
2766	0.03848251063
2767	0.03846866728
2768	0.03845592502
2769	0.03844700349
2770	0.0384401573
2771	0.03842902275
2772	0.03842204752
2773	0.03841356924
2774	0.03840410461
2775	0.03839567471
2776	0.03838039318
2777	0.03837007093
2778	0.03835452852
2779	0.03834976229
2780	0.03833717322
2781	0.03832695696
2782	0.03832169259
2783	0.03831465955
2784	0.03830823922
2785	0.03830402318
2786	0.03829595424
2787	0.03828659532
2788	0.03827290253
2789	0.03826106337
2790	0.03824985822
2791	0.03824385315
2792	0.03823707856
2793	0.03823313883
2794	0.03822834468
2795	0.0382218658
2796	0.0382149011
2797	0.03820330134
2798	0.03819290988
2799	0.03818270198
2800	0.03817302072
2801	0.0381649611
2802	0.03815485249
2803	0.03815202343
2804	0.03814570532
2805	0.03814109958
2806	0.03813325259
2807	0.03812709807
2808	0.0381172217
2809	0.03810576613
2810	0.03809235059
2811	0.0380872663
2812	0.03807303098
2813	0.03806136943
2814	0.03804896762
2815	0.03803748006
2816	0.0380323713
2817	0.03802546189
2818	0.03802063584
2819	0.03801246674
2820	0.0379995715
2821	0.03798928733
2822	0.03797815648
2823	0.03796578758
2824	0.03795759808
2825	0.0379423606
2826	0.03793144798
2827	0.03791802521
2828	0.03790837953
2829	0.03790121676
2830	0.03788806286
2831	0.03787737554
2832	0.03787025568
2833	0.03786182313
2834	0.0378490775
2835	0.03783797575
2836	0.03782697126
2837	0.03781890971
2838	0.03780971862
2839	0.03780152262
2840	0.03779288644
2841	0.03778777049
2842	0.03778108954
2843	0.03776448338
2844	0.03775642863
2845	0.03774719642
2846	0.03773308042
2847	0.0377241089
2848	0.0377191334
2849	0.03770974657
2850	0.03770482392
2851	0.0377007767
2852	0.03769655468
2853	0.03768461373
2854	0.03767717774
2855	0.03767034162
2856	0.0376587602
2857	0.03765270125
2858	0.03764828626
2859	0.03763294231
2860	0.03762491859
2861	0.03762081512
2862	0.03761121166
2863	0.03760521006
2864	0.03758493474
2865	0.03757356555
2866	0.03755857291
2867	0.03755399641
2868	0.03754446267
2869	0.03753531727
2870	0.03752843214
2871	0.03752202351
2872	0.03751874277
2873	0.03751059905
2874	0.03750074283
2875	0.03749503214
2876	0.03749123032
2877	0.03748488055
2878	0.03747558145
2879	0.0374667179
2880	0.03745352308
2881	0.03743994492
2882	0.03742328029
2883	0.03741299598
2884	0.03740558005
2885	0.03740196812
2886	0.03738654487
2887	0.0373809359
2888	0.03737224177
2889	0.03736798263
2890	0.03736477269
2891	0.03735087576
2892	0.03733904686
2893	0.03733425285
2894	0.03732915263
2895	0.03732150608
2896	0.03731094038
2897	0.0373018382
2898	0.03729652672
2899	0.03728357182
2900	0.03727780308
